transaction_date,ticker,type,amount,state,industry,party,name
7/21/2016,AGN,Purchase,"$100,000 ",OK,,Republican,James M. Inhofe
8/3/2016,N/A,N/A,,,,,"Joe Manchin, Iii"
7/8/2016,COST,Sale (Full),"$50,000 ",KS,Department/Specialty Retail Stores,Republican,Pat Roberts
7/8/2016,COST,Sale (Full),"$50,000 ",KS,Department/Specialty Retail Stores,Republican,Pat Roberts
8/17/2015,SPY,Sale (Full),"$100,000 ",AK,,Republican,Dan Sullivan
7/15/2015,AFTEX,Sale (Partial),"$15,000 ",AK,,Republican,Dan Sullivan
5/28/2015,SPY,Sale (Partial),"$50,000 ",AK,,Republican,Dan Sullivan
3/27/2015,XLI,Sale (Full),"$50,000 ",AK,,Republican,Dan Sullivan
1/28/2015,SPY,Sale (Partial),"$15,000 ",AK,,Republican,Dan Sullivan
1/28/2015,IWD,Sale (Partial),"$15,000 ",AK,,Republican,Dan Sullivan
1/28/2015,XLI,Sale (Partial),"$15,000 ",AK,,Republican,Dan Sullivan
8/1/2016,N/A,N/A,,,,,Thomas R. Carper
7/15/2016,WMT,Sale (Partial),"$15,000 ",LA,Department/Specialty Retail Stores,Republican,Bill Cassidy
7/15/2016,SO,Sale (Partial),"$15,000 ",LA,Electric Utilities: Central,Republican,Bill Cassidy
7/15/2016,PG,Sale (Partial),"$15,000 ",LA,Package Goods/Cosmetics,Republican,Bill Cassidy
7/15/2016,T,Sale (Partial),"$15,000 ",LA,Telecommunications Equipment,Republican,Bill Cassidy
7/25/2016,CELG,Purchase,"$15,000 ",RI,,Democrat,Jack Reed
7/25/2016,AMG,Purchase,"$15,000 ",RI,Investment Managers,Democrat,Jack Reed
7/25/2016,ZBH,Sale (Partial),"$15,000 ",RI,Industrial Specialties,Democrat,Jack Reed
7/25/2016,PEP,Sale (Partial),"$15,000 ",RI,Beverages (Production/Distribution),Democrat,Jack Reed
7/25/2016,MSFT,Sale (Partial),"$15,000 ",RI,Computer Software: Prepackaged Software,Democrat,Jack Reed
7/25/2016,CELG,Purchase,"$15,000 ",RI,,Democrat,Jack Reed
7/25/2016,AMG,Purchase,"$15,000 ",RI,Investment Managers,Democrat,Jack Reed
7/25/2016,ZBH,Sale (Partial),"$15,000 ",RI,Industrial Specialties,Democrat,Jack Reed
7/25/2016,PEP,Sale (Partial),"$15,000 ",RI,Beverages (Production/Distribution),Democrat,Jack Reed
7/25/2016,N/A,N/A,,,,,"Angus S. King, Jr."
6/24/2016,BRK-B,Purchase,"$15,000 ",WV,,Republican,Shelley Moore Capito
6/13/2016,F,Purchase,"$15,000 ",WV,Auto Manufacturing,Republican,Shelley Moore Capito
6/28/2016,PRU,Purchase,"$100,000 ",ND,Life Insurance,Republican,John Hoeven
6/28/2016,MCD,Purchase,"$100,000 ",ND,Restaurants,Republican,John Hoeven
6/28/2016,IVZ,Purchase,"$100,000 ",ND,Investment Managers,Republican,John Hoeven
6/28/2016,UA-C,Purchase,"$100,000 ",ND,,Republican,John Hoeven
6/14/2016,PG,Sale (Partial),"$50,000 ",PA,Package Goods/Cosmetics,Republican,Patrick J. Toomey
7/12/2016,N/A,N/A,,,,,Mark R. Warner
7/11/2016,N/A,N/A,,,,,Richard Burr
7/8/2016,DISCA,Purchase,"$15,000 ",GA,Television Services,Republican,David Perdue
7/7/2016,AXLL,Sale (Partial),"$15,000 ",GA,,Republican,David Perdue
7/6/2016,MPLX,Sale (Partial),"$100,000 ",GA,Natural Gas Distribution,Republican,David Perdue
7/6/2016,ETP,Purchase,"$100,000 ",GA,,Republican,David Perdue
7/6/2016,AXLL,Sale (Partial),"$15,000 ",GA,,Republican,David Perdue
6/30/2016,FEYE,Purchase,"$15,000 ",GA,Computer peripheral equipment,Republican,David Perdue
6/29/2016,DISCA,Purchase,"$15,000 ",GA,Television Services,Republican,David Perdue
6/29/2016,FEYE,Purchase,"$15,000 ",GA,Computer peripheral equipment,Republican,David Perdue
6/29/2016,WLK,Purchase,"$15,000 ",GA,Major Chemicals,Republican,David Perdue
6/28/2016,AXLL,Sale (Partial),"$15,000 ",GA,,Republican,David Perdue
6/28/2016,AXLL,Sale (Partial),"$15,000 ",GA,,Republican,David Perdue
6/28/2016,FEYE,Purchase,"$15,000 ",GA,Computer peripheral equipment,Republican,David Perdue
6/28/2016,FEYE,Purchase,"$15,000 ",GA,Computer peripheral equipment,Republican,David Perdue
6/28/2016,WLK,Purchase,"$15,000 ",GA,Major Chemicals,Republican,David Perdue
6/27/2016,SE,Sale (Partial),"$50,000 ",GA,Other Consumer Services,Republican,David Perdue
6/27/2016,NKE,Purchase,"$50,000 ",GA,Shoe Manufacturing,Republican,David Perdue
6/27/2016,BAC,Purchase,"$15,000 ",GA,Major Banks,Republican,David Perdue
6/27/2016,FEYE,Purchase,"$15,000 ",GA,Computer peripheral equipment,Republican,David Perdue
6/27/2016,FEYE,Purchase,"$15,000 ",GA,Computer peripheral equipment,Republican,David Perdue
6/27/2016,FEYE,Purchase,"$15,000 ",GA,Computer peripheral equipment,Republican,David Perdue
6/27/2016,AXLL,Sale (Partial),"$15,000 ",GA,,Republican,David Perdue
6/24/2016,AXLL,Sale (Partial),"$15,000 ",GA,,Republican,David Perdue
6/24/2016,AXLL,Sale (Partial),"$15,000 ",GA,,Republican,David Perdue
6/24/2016,FEYE,Purchase,"$15,000 ",GA,Computer peripheral equipment,Republican,David Perdue
6/24/2016,FEYE,Purchase,"$15,000 ",GA,Computer peripheral equipment,Republican,David Perdue
6/23/2016,WLK,Purchase,"$15,000 ",GA,Major Chemicals,Republican,David Perdue
6/23/2016,HYH,Sale (Partial),"$15,000 ",GA,,Republican,David Perdue
6/22/2016,AXLL,Sale (Partial),"$15,000 ",GA,,Republican,David Perdue
6/21/2016,AXLL,Sale (Partial),"$15,000 ",GA,,Republican,David Perdue
6/20/2016,BAC,Purchase,"$15,000 ",GA,Major Banks,Republican,David Perdue
6/13/2016,SHPG,Sale (Full),"$15,000 ",GA,,Republican,David Perdue
6/13/2016,AXLL,Sale (Partial),"$15,000 ",GA,,Republican,David Perdue
7/8/2016,N/A,N/A,,,,,Lamar Alexander
6/1/2016,BIN,Exchange,"$50,000 ",ME,,Republican,Susan M. Collins
6/1/2016,WCN,Exchange,"$50,000 ",ME,Environmental Services,Republican,Susan M. Collins
6/28/2016,NFX,Sale (Partial),"$15,000 ",OK,,Republican,James M. Inhofe
6/28/2016,CLR,Sale (Partial),"$50,000 ",OK,,Republican,James M. Inhofe
7/8/2016,N/A,N/A,,,,,Gary C. Peters
6/29/2016,HD,Purchase,"$15,000 ",KS,RETAIL: Building Materials,Republican,Pat Roberts
6/29/2016,FB,Purchase,"$15,000 ",KS,"Computer Software: Programming, Data Processing",Republican,Pat Roberts
6/10/2016,FB,Purchase,"$15,000 ",KS,"Computer Software: Programming, Data Processing",Republican,Pat Roberts
6/10/2016,HDS,Purchase,"$15,000 ",KS,,Republican,Pat Roberts
6/10/2016,NFLX,Purchase,"$15,000 ",KS,Consumer Electronics/Video Chains,Republican,Pat Roberts
6/24/2016,AEE,Sale (Full),"$15,000 ",DE,Power Generation,Democrat,Thomas R. Carper
6/7/2016,WTR,Sale (Full),"$15,000 ",DE,,Democrat,Thomas R. Carper
6/30/2016,N/A,N/A,,,,,Mike Rounds
5/24/2016,CPGX,Sale (Full),"$15,000 ",MI,,Democrat,Gary C. Peters
5/24/2016,IVZ,Purchase,"$15,000 ",MI,Investment Managers,Democrat,Gary C. Peters
5/2/2016,MTUM,Sale (Partial),"$50,000 ",PA,,Republican,Patrick J. Toomey
5/2/2016,SHY,Sale (Partial),"$50,000 ",PA,,Republican,Patrick J. Toomey
6/9/2016,PG,Sale (Partial),"$50,000 ",PA,Package Goods/Cosmetics,Republican,Patrick J. Toomey
5/17/2016,VFC,Sale (Full),"$50,000 ",RI,Apparel,Democrat,Sheldon Whitehouse
5/18/2016,GILD,Purchase,"$15,000 ",RI,Biotechnology: Biological Products (No Diagnostic Substances),Democrat,Sheldon Whitehouse
5/18/2016,NFLX,Purchase,"$15,000 ",RI,Consumer Electronics/Video Chains,Democrat,Sheldon Whitehouse
5/24/2016,CMCSA,Purchase,"$15,000 ",RI,Television Services,Democrat,Sheldon Whitehouse
5/24/2016,FB,Purchase,"$15,000 ",RI,"Computer Software: Programming, Data Processing",Democrat,Sheldon Whitehouse
5/24/2016,AMGN,Purchase,"$50,000 ",RI,Biotechnology: Biological Products (No Diagnostic Substances),Democrat,Sheldon Whitehouse
6/7/2016,PSA,Purchase,"$50,000 ",RI,Real Estate Investment Trusts,Democrat,Sheldon Whitehouse
6/7/2016,ACN,Sale (Full),"$50,000 ",RI,Business Services,Democrat,Sheldon Whitehouse
6/7/2016,IBM,Purchase,"$50,000 ",RI,Computer Manufacturing,Democrat,Sheldon Whitehouse
5/18/2016,NVDA,Purchase,"$15,000 ",RI,Semiconductors,Democrat,Sheldon Whitehouse
6/7/2016,SBUX,Purchase,"$15,000 ",RI,Restaurants,Democrat,Sheldon Whitehouse
5/17/2016,VFC,Sale (Full),"$50,000 ",RI,Apparel,Democrat,Sheldon Whitehouse
5/18/2016,NWL,Purchase,"$15,000 ",RI,Plastic Products,Democrat,Sheldon Whitehouse
5/18/2016,DEO,Purchase,"$15,000 ",RI,Beverages (Production/Distribution),Democrat,Sheldon Whitehouse
5/18/2016,CERN,Sale (Full),"$15,000 ",RI,EDP Services,Democrat,Sheldon Whitehouse
5/24/2016,REGN,Purchase,"$15,000 ",RI,Major Pharmaceuticals,Democrat,Sheldon Whitehouse
5/24/2016,CMCSA,Purchase,"$15,000 ",RI,Television Services,Democrat,Sheldon Whitehouse
5/24/2016,FB,Purchase,"$15,000 ",RI,"Computer Software: Programming, Data Processing",Democrat,Sheldon Whitehouse
5/24/2016,TWTR,Purchase,"$15,000 ",RI,,Democrat,Sheldon Whitehouse
6/7/2016,IBM,Purchase,"$15,000 ",RI,Computer Manufacturing,Democrat,Sheldon Whitehouse
6/15/2016,N/A,N/A,,,,,Lamar Alexander
6/14/2016,N/A,N/A,,,,,Richard Burr
6/13/2016,N/A,N/A,,,,,Mark R. Warner
5/23/2016,PRGO,Purchase,"$100,000 ",OK,Major Pharmaceuticals,Republican,James M. Inhofe
5/25/2016,BABA,Sale (Full),"$100,000 ",OK,Business Services,Republican,James M. Inhofe
5/17/2016,PG,Sale (Partial),"$100,000 ",OK,Package Goods/Cosmetics,Republican,James M. Inhofe
5/12/2016,CLR,Sale (Partial),"$100,000 ",OK,,Republican,James M. Inhofe
6/1/2016,N/A,N/A,,,,,Thomas R. Carper
5/20/2016,WFM,Purchase,"$15,000 ",GA,,Republican,David Perdue
5/18/2016,DISCA,Purchase,"$15,000 ",GA,Television Services,Republican,David Perdue
5/16/2016,NKE,Purchase,"$15,000 ",GA,Shoe Manufacturing,Republican,David Perdue
5/16/2016,SBUX,Purchase,"$15,000 ",GA,Restaurants,Republican,David Perdue
5/11/2016,SYY.SG,Sale (Partial),"$15,000 ",GA,,Republican,David Perdue
5/6/2016,MYL,Purchase,"$50,000 ",GA,,Republican,David Perdue
5/6/2016,MYL,Purchase,"$50,000 ",GA,,Republican,David Perdue
5/5/2016,WBA,Purchase,"$15,000 ",GA,Medical/Nursing Services,Republican,David Perdue
5/5/2016,SBUX,Purchase,"$15,000 ",GA,Restaurants,Republican,David Perdue
5/5/2016,FE,Purchase,"$15,000 ",GA,Electric Utilities: Central,Republican,David Perdue
5/5/2016,COST,Purchase,"$15,000 ",GA,Department/Specialty Retail Stores,Republican,David Perdue
5/5/2016,HON,Purchase,"$50,000 ",GA,Aerospace,Republican,David Perdue
5/2/2016,WPZ,Sale (Partial),"$15,000 ",GA,,Republican,David Perdue
5/23/2016,N/A,N/A,,,,,Christopher A. Coons
5/23/2016,N/A,N/A,,,,,Jeanne Shaheen
4/26/2016,NWL,Purchase,"$15,000 ",RI,Plastic Products,Democrat,Sheldon Whitehouse
4/12/2016,AMZN,Purchase,"$50,000 ",RI,Catalog/Specialty Distribution,Democrat,Sheldon Whitehouse
4/12/2016,GOOGL,Purchase,"$15,000 ",RI,"Computer Software: Programming, Data Processing",Democrat,Sheldon Whitehouse
4/12/2016,AMGN,Purchase,"$15,000 ",RI,Biotechnology: Biological Products (No Diagnostic Substances),Democrat,Sheldon Whitehouse
4/12/2016,TJX,Purchase,"$15,000 ",RI,Clothing/Shoe/Accessory Stores,Democrat,Sheldon Whitehouse
5/4/2016,GE,Purchase,"$15,000 ",RI,Consumer Electronics/Appliances,Democrat,Sheldon Whitehouse
4/19/2016,AMZN,Sale (Partial),"$15,000 ",RI,Catalog/Specialty Distribution,Democrat,Sheldon Whitehouse
4/19/2016,NVDA,Purchase,"$15,000 ",RI,Semiconductors,Democrat,Sheldon Whitehouse
4/19/2016,VMW,Sale (Full),"$15,000 ",RI,Computer Software: Prepackaged Software,Democrat,Sheldon Whitehouse
4/19/2016,WBA,Purchase,"$15,000 ",RI,Medical/Nursing Services,Democrat,Sheldon Whitehouse
4/19/2016,DIS,Purchase,"$15,000 ",RI,Services-Misc. Amusement & Recreation,Democrat,Sheldon Whitehouse
4/26/2016,AAPL,Sale (Partial),"$50,000 ",RI,Computer Manufacturing,Democrat,Sheldon Whitehouse
5/4/2016,XER.BE,Purchase,"$15,000 ",RI,,Democrat,Sheldon Whitehouse
4/12/2016,STT,Sale (Full),"$50,000 ",RI,Major Banks,Democrat,Sheldon Whitehouse
4/12/2016,UA,Sale (Partial),"$15,000 ",RI,Apparel,Democrat,Sheldon Whitehouse
4/26/2016,NVDA,Purchase,"$15,000 ",RI,Semiconductors,Democrat,Sheldon Whitehouse
4/26/2016,AAPL,Sale (Partial),"$50,000 ",RI,Computer Manufacturing,Democrat,Sheldon Whitehouse
4/26/2016,LRCX,Purchase,"$15,000 ",RI,Industrial Machinery/Components,Democrat,Sheldon Whitehouse
5/18/2016,N/A,N/A,,,,,Richard Blumenthal
4/17/2016,OKE,Sale (Partial),"$50,000 ",TX,Oil & Gas Production,Republican,Ted Cruz
5/16/2016,N/A,N/A,,,,,Dianne Feinstein
5/16/2016,N/A,N/A,,,,,Gary C. Peters
5/16/2016,N/A,N/A,,,,,Mark R. Warner
4/28/2016,IRET,Sale (Full),"$250,000 ",ND,,Republican,John Hoeven
4/27/2016,IRET,Sale (Partial),"$100,000 ",ND,,Republican,John Hoeven
4/22/2016,VLO,Purchase,"$250,000 ",ND,Integrated oil Companies,Republican,John Hoeven
4/22/2016,MCD,Purchase,"$100,000 ",ND,Restaurants,Republican,John Hoeven
4/28/2016,RNWK,Sale (Partial),"$15,000 ",WA,Computer Software: Prepackaged Software,Democrat,Maria Cantwell
5/10/2016,N/A,N/A,,,,,Richard Burr
4/19/2016,VFC,Purchase,"$15,000 ",WV,Apparel,Republican,Shelley Moore Capito
4/19/2016,UTX,Purchase,"$15,000 ",WV,,Republican,Shelley Moore Capito
4/19/2016,MMM,Purchase,"$15,000 ",WV,Medical/Dental Instruments,Republican,Shelley Moore Capito
4/19/2016,PAYX,Purchase,"$15,000 ",WV,Diversified Commercial Services,Republican,Shelley Moore Capito
4/19/2016,NEE,Purchase,"$15,000 ",WV,Electric Utilities: Central,Republican,Shelley Moore Capito
4/19/2016,MSFT,Purchase,"$15,000 ",WV,Computer Software: Prepackaged Software,Republican,Shelley Moore Capito
4/19/2016,MDT,Purchase,"$15,000 ",WV,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Republican,Shelley Moore Capito
4/19/2016,LOW,Purchase,"$15,000 ",WV,RETAIL: Building Materials,Republican,Shelley Moore Capito
4/19/2016,JNJ,Purchase,"$15,000 ",WV,Major Pharmaceuticals,Republican,Shelley Moore Capito
4/19/2016,SJM,Purchase,"$15,000 ",WV,Packaged Foods,Republican,Shelley Moore Capito
4/19/2016,ITW,Purchase,"$15,000 ",WV,Industrial Machinery/Components,Republican,Shelley Moore Capito
4/19/2016,GD,Purchase,"$15,000 ",WV,Marine Transportation,Republican,Shelley Moore Capito
4/19/2016,CLX,Purchase,"$15,000 ",WV,Specialty Chemicals,Republican,Shelley Moore Capito
4/19/2016,CB,Purchase,"$15,000 ",WV,Property-Casualty Insurers,Republican,Shelley Moore Capito
4/19/2016,BDX,Purchase,"$15,000 ",WV,Medical/Dental Instruments,Republican,Shelley Moore Capito
4/19/2016,ABT,Purchase,"$15,000 ",WV,Major Pharmaceuticals,Republican,Shelley Moore Capito
4/11/2016,DD,Sale (Full),"$15,000 ",ME,,Republican,Susan M. Collins
4/11/2016,PX,Purchase,"$15,000 ",ME,,Republican,Susan M. Collins
3/31/2016,TM,Sale (Full),"$50,000 ",LA,Auto Manufacturing,Republican,Bill Cassidy
3/31/2016,RDS-B,Sale (Full),"$15,000 ",LA,,Republican,Bill Cassidy
3/31/2016,SLB,Sale (Partial),"$15,000 ",LA,Oilfield Services/Equipment,Republican,Bill Cassidy
3/31/2016,OXY,Sale (Full),"$15,000 ",LA,Oil & Gas Production,Republican,Bill Cassidy
3/31/2016,F,Sale (Full),"$15,000 ",LA,Auto Manufacturing,Republican,Bill Cassidy
3/31/2016,XOM,Sale (Partial),"$15,000 ",LA,Integrated oil Companies,Republican,Bill Cassidy
3/31/2016,CMI,Sale (Full),"$50,000 ",LA,Construction/Ag Equipment/Trucks,Republican,Bill Cassidy
3/31/2016,CVX,Sale (Partial),"$15,000 ",LA,Integrated oil Companies,Republican,Bill Cassidy
3/31/2016,CTL,Sale (Full),"$15,000 ",LA,,Republican,Bill Cassidy
3/31/2016,CAT,Sale (Full),"$15,000 ",LA,Construction/Ag Equipment/Trucks,Republican,Bill Cassidy
3/31/2016,AMT,Sale (Partial),"$15,000 ",LA,Real Estate Investment Trusts,Republican,Bill Cassidy
3/31/2016,T,Sale (Partial),"$15,000 ",LA,Telecommunications Equipment,Republican,Bill Cassidy
3/29/2016,YACKX,Sale (Full),"$15,000 ",LA,,Republican,Bill Cassidy
3/31/2016,WMT,Purchase,"$15,000 ",LA,Department/Specialty Retail Stores,Republican,Bill Cassidy
3/31/2016,VFC,Purchase,"$15,000 ",LA,Apparel,Republican,Bill Cassidy
3/31/2016,UTX,Purchase,"$15,000 ",LA,,Republican,Bill Cassidy
3/31/2016,SO,Purchase,"$15,000 ",LA,Electric Utilities: Central,Republican,Bill Cassidy
3/31/2016,QCOM,Purchase,"$15,000 ",LA,Radio And Television Broadcasting And Communications Equipment,Republican,Bill Cassidy
3/31/2016,PG,Purchase,"$15,000 ",LA,Package Goods/Cosmetics,Republican,Bill Cassidy
3/31/2016,PX,Purchase,"$15,000 ",LA,,Republican,Bill Cassidy
3/31/2016,NVS,Purchase,"$15,000 ",LA,Major Pharmaceuticals,Republican,Bill Cassidy
3/31/2016,NSC,Purchase,"$15,000 ",LA,Railroads,Republican,Bill Cassidy
3/31/2016,LOW,Purchase,"$15,000 ",LA,RETAIL: Building Materials,Republican,Bill Cassidy
3/31/2016,MSFT,Purchase,"$15,000 ",LA,Computer Software: Prepackaged Software,Republican,Bill Cassidy
3/31/2016,JNJ,Purchase,"$15,000 ",LA,Major Pharmaceuticals,Republican,Bill Cassidy
3/31/2016,EMR,Purchase,"$15,000 ",LA,Consumer Electronics/Appliances,Republican,Bill Cassidy
3/31/2016,EV,Purchase,"$15,000 ",LA,,Republican,Bill Cassidy
3/31/2016,DIS,Purchase,"$15,000 ",LA,Services-Misc. Amusement & Recreation,Republican,Bill Cassidy
3/31/2016,CSCO,Purchase,"$15,000 ",LA,Computer Communications Equipment,Republican,Bill Cassidy
3/31/2016,BLK,Purchase,"$15,000 ",LA,Investment Bankers/Brokers/Service,Republican,Bill Cassidy
3/31/2016,ABT,Purchase,"$15,000 ",LA,Major Pharmaceuticals,Republican,Bill Cassidy
3/31/2016,AFL,Purchase,"$15,000 ",LA,Accident &Health Insurance,Republican,Bill Cassidy
5/2/2016,N/A,N/A,,,,,Christopher A. Coons
4/29/2016,N/A,N/A,,,,,Lamar Alexander
4/27/2016,AAPL,Purchase,"$15,000 ",GA,Computer Manufacturing,Republican,David Perdue
4/26/2016,AAPL,Purchase,"$15,000 ",GA,Computer Manufacturing,Republican,David Perdue
4/22/2016,MPLX,Purchase,"$15,000 ",GA,Natural Gas Distribution,Republican,David Perdue
4/22/2016,LYV,Purchase,"$15,000 ",GA,Services-Misc. Amusement & Recreation,Republican,David Perdue
4/21/2016,PAA,Purchase,"$15,000 ",GA,Natural Gas Distribution,Republican,David Perdue
4/21/2016,DPM,Purchase,"$15,000 ",GA,,Republican,David Perdue
4/21/2016,DPM,Purchase,"$15,000 ",GA,,Republican,David Perdue
4/20/2016,TRGP,Purchase,"$15,000 ",GA,Natural Gas Distribution,Republican,David Perdue
4/20/2016,TRGP,Purchase,"$15,000 ",GA,Natural Gas Distribution,Republican,David Perdue
4/18/2016,BAC,Purchase,"$15,000 ",GA,Major Banks,Republican,David Perdue
4/15/2016,BAC,Purchase,"$15,000 ",GA,Major Banks,Republican,David Perdue
4/14/2016,BAC,Purchase,"$15,000 ",GA,Major Banks,Republican,David Perdue
4/14/2016,GM,Purchase,"$15,000 ",GA,Auto Manufacturing,Republican,David Perdue
4/14/2016,BAC,Purchase,"$15,000 ",GA,Major Banks,Republican,David Perdue
4/12/2016,EPD,Sale (Partial),"$50,000 ",GA,Natural Gas Distribution,Republican,David Perdue
4/11/2016,AM,Purchase,"$15,000 ",GA,Natural Gas Distribution,Republican,David Perdue
4/11/2016,KO,Sale (Partial),"$50,000 ",GA,Beverages (Production/Distribution),Republican,David Perdue
4/11/2016,ADT,Sale (Full),"$50,000 ",GA,Diversified Commercial Services,Republican,David Perdue
4/7/2016,BAC,Purchase,"$15,000 ",GA,Major Banks,Republican,David Perdue
4/7/2016,ADT,Sale (Partial),"$15,000 ",GA,Diversified Commercial Services,Republican,David Perdue
4/5/2016,ADT,Sale (Partial),"$50,000 ",GA,Diversified Commercial Services,Republican,David Perdue
4/4/2016,AAN,Sale (Full),"$15,000 ",GA,Diversified Commercial Services,Republican,David Perdue
3/31/2016,KN,Purchase,"$15,000 ",GA,,Republican,David Perdue
3/30/2016,MMP,Sale (Partial),"$50,000 ",GA,Natural Gas Distribution,Republican,David Perdue
3/30/2016,BAC,Purchase,"$15,000 ",GA,Major Banks,Republican,David Perdue
4/28/2016,FB,Purchase,"$15,000 ",KS,"Computer Software: Programming, Data Processing",Republican,Pat Roberts
4/20/2016,ZNGA,Sale (Partial),"$15,000 ",KS,EDP Services,Republican,Pat Roberts
6/16/2015,GM,Sale (Full),"$15,000 ",KS,Auto Manufacturing,Republican,Pat Roberts
4/21/2016,SYF,Purchase,"$50,000 ",OK,Finance: Consumer Services,Republican,James M. Inhofe
4/13/2016,C,Purchase,"$100,000 ",OK,Major Banks,Republican,James M. Inhofe
3/24/2016,RRC,Sale (Full),"$100,000 ",OK,Oil & Gas Production,Republican,James M. Inhofe
3/24/2016,NFX,Purchase,"$100,000 ",OK,,Republican,James M. Inhofe
4/22/2016,N/A,N/A,,,,,John Hoeven
4/19/2016,N/A,N/A,,,,,Richard Blumenthal
4/19/2016,N/A,N/A,,,,,Gary C. Peters
4/19/2016,N/A,N/A,,,,,Mark R. Warner
4/11/2016,N/A,N/A,,,,,"Joe Manchin, Iii"
4/8/2016,N/A,N/A,,,,,Mark R. Warner
3/9/2016,SRCL,Purchase,"$50,000 ",ME,Environmental Services,Republican,Susan M. Collins
3/9/2016,RHT,Purchase,"$50,000 ",ME,,Republican,Susan M. Collins
4/5/2016,N/A,N/A,,,,,Richard Burr
3/31/2016,SE,Purchase,"$15,000 ",DE,Other Consumer Services,Democrat,Thomas R. Carper
3/22/2016,AAPL,Purchase,"$15,000 ",WV,Computer Manufacturing,Republican,Shelley Moore Capito
3/24/2016,NWL,Purchase,"$15,000 ",RI,Plastic Products,Democrat,Sheldon Whitehouse
3/24/2016,FB,Purchase,"$15,000 ",RI,"Computer Software: Programming, Data Processing",Democrat,Sheldon Whitehouse
3/24/2016,MET,Purchase,"$15,000 ",RI,Life Insurance,Democrat,Sheldon Whitehouse
3/1/2016,V,Sale (Partial),"$15,000 ",RI,Business Services,Democrat,Sheldon Whitehouse
3/1/2016,CVS,Sale (Partial),"$15,000 ",RI,Medical/Nursing Services,Democrat,Sheldon Whitehouse
3/1/2016,HOT,Purchase,"$15,000 ",RI,,Democrat,Sheldon Whitehouse
3/1/2016,NWL,Purchase,"$15,000 ",RI,Plastic Products,Democrat,Sheldon Whitehouse
3/24/2016,NWL,Purchase,"$15,000 ",RI,Plastic Products,Democrat,Sheldon Whitehouse
3/24/2016,HD,Sale (Partial),"$15,000 ",RI,RETAIL: Building Materials,Democrat,Sheldon Whitehouse
3/24/2016,CSCO,Purchase,"$15,000 ",RI,Computer Communications Equipment,Democrat,Sheldon Whitehouse
3/24/2016,LRCX,Purchase,"$15,000 ",RI,Industrial Machinery/Components,Democrat,Sheldon Whitehouse
3/28/2016,BAC,Purchase,"$15,000 ",GA,Major Banks,Republican,David Perdue
3/22/2016,QCOM,Purchase,"$15,000 ",GA,Radio And Television Broadcasting And Communications Equipment,Republican,David Perdue
3/22/2016,HAL,Sale (Full),"$50,000 ",GA,Oilfield Services/Equipment,Republican,David Perdue
