owner,ticker,asset_type,type,amount,state,party,industry,senator
Joint,IART,Stock,Sale (Full),"$15,000 ",NC,Republican,Medical/Dental Instruments,Thom Tillis
Joint,HLX,Stock,Sale (Full),"$15,000 ",NC,Republican,Oilfield Services/Equipment,Thom Tillis
Joint,HF,Stock,Sale (Full),"$15,000 ",NC,Republican,,Thom Tillis
Joint,HEI,Stock,Sale (Full),"$15,000 ",NC,Republican,Military/Government/Technical,Thom Tillis
Joint,HCSG,Stock,Sale (Full),"$15,000 ",NC,Republican,Hospital/Nursing Management,Thom Tillis
Joint,GMED,Stock,Sale (Full),"$15,000 ",NC,Republican,Medical/Dental Instruments,Thom Tillis
Joint,FNGN,Stock,Sale (Full),"$15,000 ",NC,Republican,,Thom Tillis
Joint,FMBI,Stock,Sale (Full),"$15,000 ",NC,Republican,,Thom Tillis
Joint,FET,Stock,Sale (Full),"$15,000 ",NC,Republican,Metal Fabrications,Thom Tillis
Joint,EVR,Stock,Sale (Full),"$15,000 ",NC,Republican,Investment Managers,Thom Tillis
Joint,EPAY,Stock,Sale (Full),"$15,000 ",NC,Republican,EDP Services,Thom Tillis
Joint,EGBN,Stock,Sale (Full),"$15,000 ",NC,Republican,Major Banks,Thom Tillis
Joint,DRQ,Stock,Sale (Full),"$15,000 ",NC,Republican,Metal Fabrications,Thom Tillis
Joint,DIOD,Stock,Sale (Full),"$15,000 ",NC,Republican,Semiconductors,Thom Tillis
Joint,DFRG,Stock,Sale (Full),"$15,000 ",NC,Republican,,Thom Tillis
Joint,CYBX,Stock,Sale (Full),"$15,000 ",NC,Republican,,Thom Tillis
Joint,CVLT,Stock,Sale (Full),"$15,000 ",NC,Republican,Computer Software: Prepackaged Software,Thom Tillis
Joint,CTRL,Stock,Sale (Full),"$15,000 ",NC,Republican,,Thom Tillis
Joint,CTCT,Stock,Sale (Full),"$15,000 ",NC,Republican,,Thom Tillis
Joint,CRZO,Stock,Sale (Full),"$15,000 ",NC,Republican,,Thom Tillis
Joint,CMN,Stock,Sale (Full),"$15,000 ",NC,Republican,,Thom Tillis
Joint,CLC,Stock,Sale (Full),"$15,000 ",NC,Republican,,Thom Tillis
Joint,CHEF,Stock,Sale (Full),"$15,000 ",NC,Republican,Food Distributors,Thom Tillis
Joint,CGNX,Stock,Sale (Full),"$15,000 ",NC,Republican,Industrial Machinery/Components,Thom Tillis
Joint,CASY,Stock,Sale (Full),"$15,000 ",NC,Republican,Diversified Commercial Services,Thom Tillis
Joint,BMR,Stock,Sale (Full),"$15,000 ",NC,Republican,,Thom Tillis
Joint,BIO,Stock,Sale (Full),"$15,000 ",NC,Republican,Biotechnology: Laboratory Analytical Instruments,Thom Tillis
Joint,BERY,Stock,Sale (Full),"$15,000 ",NC,Republican,Plastic Products,Thom Tillis
Joint,BECN,Stock,Sale (Full),"$15,000 ",NC,Republican,RETAIL: Building Materials,Thom Tillis
Joint,BCPC,Stock,Sale (Full),"$15,000 ",NC,Republican,Major Chemicals,Thom Tillis
Joint,ATRO,Stock,Sale (Full),"$15,000 ",NC,Republican,Military/Government/Technical,Thom Tillis
Joint,AMSG,Stock,Sale (Full),"$15,000 ",NC,Republican,,Thom Tillis
Joint,ALE,Stock,Sale (Full),"$15,000 ",NC,Republican,Power Generation,Thom Tillis
Joint,AKRX,Stock,Sale (Full),"$15,000 ",NC,Republican,,Thom Tillis
Joint,AFSI,Stock,Sale (Full),"$15,000 ",NC,Republican,,Thom Tillis
Joint,ABCO,Stock,Sale (Full),"$15,000 ",NC,Republican,,Thom Tillis
Joint,AAT,Stock,Sale (Full),"$15,000 ",NC,Republican,Real Estate Investment Trusts,Thom Tillis
Joint,AAON,Stock,Sale (Full),"$15,000 ",NC,Republican,Industrial Machinery/Components,Thom Tillis
Joint,NICE,Stock,Sale (Full),"$15,000 ",NC,Republican,Computer Software: Prepackaged Software,Thom Tillis
Self,MDT,Stock,Exchange,"$50,000 ",MI,Democrat,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Gary C. Peters
N/A,N/A,PDF Disclosed Filing,N/A,,,,,Mark R. Warner
Joint,PAGP,Stock,Purchase,"$100,000 ",TX,Republican,Oil & Gas Production,Ted Cruz
Spouse,ZNGA,Stock,Sale (Partial),"$15,000 ",KS,Republican,EDP Services,Pat Roberts
Spouse,BIDU,Stock,Purchase,"$50,000 ",KS,Republican,"Computer Software: Programming, Data Processing",Pat Roberts
Spouse,AAPL,Stock,Purchase,"$15,000 ",KS,Republican,Computer Manufacturing,Pat Roberts
Spouse,NFLX,Stock,Purchase,"$50,000 ",KS,Republican,Consumer Electronics/Video Chains,Pat Roberts
Spouse,TCS,Stock,Sale (Partial),"$15,000 ",KS,Republican,,Pat Roberts
Spouse,NFLX,Stock,Sale (Partial),"$50,000 ",KS,Republican,Consumer Electronics/Video Chains,Pat Roberts
Spouse,TCS,Stock,Purchase,"$15,000 ",KS,Republican,,Pat Roberts
Spouse,TWTR,Stock,Purchase,"$15,000 ",KS,Republican,,Pat Roberts
Spouse,TGT,Stock,Sale (Full),"$15,000 ",DE,Democrat,Department/Specialty Retail Stores,Thomas R. Carper
Spouse,HBI,Stock,Purchase,"$15,000 ",DE,Democrat,Clothing/Shoe/Accessory Stores,Thomas R. Carper
Spouse,PNQI,Stock,Purchase,"$15,000 ",DE,Democrat,,Thomas R. Carper
Child,ETN,Stock,Sale (Full),"$15,000 ",RI,Democrat,Industrial Machinery/Components,Sheldon Whitehouse
Joint,DD,Stock,Sale (Full),"$15,000 ",RI,Democrat,,Sheldon Whitehouse
Joint,ETN,Stock,Sale (Full),"$50,000 ",RI,Democrat,Industrial Machinery/Components,Sheldon Whitehouse
Self,DHR,Stock,Sale (Partial),"$50,000 ",RI,Democrat,Industrial Machinery/Components,Sheldon Whitehouse
Self,ACE,Stock,Sale (Full),"$50,000 ",RI,Democrat,,Sheldon Whitehouse
Self,GILD,Stock,Purchase,"$50,000 ",RI,Democrat,Biotechnology: Biological Products (No Diagnostic Substances),Sheldon Whitehouse
Self,AIG,Stock,Sale (Full),"$15,000 ",RI,Democrat,Property-Casualty Insurers,Sheldon Whitehouse
Self,KLXI,Stock,Sale (Full),"$15,000 ",RI,Democrat,,Sheldon Whitehouse
Spouse,WCN,Stock,Purchase,"$15,000 ",ME,Republican,Environmental Services,Susan M. Collins
Spouse,UL,Stock,Purchase,"$15,000 ",ME,Republican,Package Goods/Cosmetics,Susan M. Collins
Spouse,MTD,Stock,Purchase,"$50,000 ",ME,Republican,Biotechnology: Laboratory Analytical Instruments,Susan M. Collins
Spouse,CVS,Stock,Purchase,"$15,000 ",ME,Republican,Medical/Nursing Services,Susan M. Collins
Spouse,ADP,Stock,Sale (Full),"$15,000 ",ME,Republican,EDP Services,Susan M. Collins
Spouse,AAPL,Stock,Purchase,"$15,000 ",ME,Republican,Computer Manufacturing,Susan M. Collins
Spouse,AXP,Stock,Purchase,"$15,000 ",ME,Republican,Finance: Consumer Services,Susan M. Collins
N/A,N/A,PDF Disclosed Filing,N/A,,,,,Richard Burr
Self,NOG,Stock,Purchase,"$50,000 ",ND,Republican,Oil & Gas Production,John Hoeven
Self,NOG,Stock,Purchase,"$50,000 ",ND,Republican,Oil & Gas Production,John Hoeven
Self,FCX,Stock,Sale (Full),"$100,000 ",ND,Republican,Precious Metals,John Hoeven
Self,COH,Stock,Sale (Full),"$100,000 ",ND,Republican,,John Hoeven
N/A,N/A,PDF Disclosed Filing,N/A,,,,,Michael B. Enzi
Spouse,TOLLX,Stock,Purchase,"$15,000 ",ME,Republican,,Susan M. Collins
Spouse,TOLLX,Stock,Sale (Full),"$15,000 ",ME,Republican,,Susan M. Collins
Spouse,WASCX,Stock,Purchase,"$15,000 ",ME,Republican,,Susan M. Collins
Spouse,MDDVX,Stock,Purchase,"$15,000 ",ME,Republican,,Susan M. Collins
Spouse,MDDVX,Stock,Purchase,"$15,000 ",ME,Republican,,Susan M. Collins
Spouse,DVFAX,Stock,Purchase,"$15,000 ",ME,Republican,,Susan M. Collins
Spouse,DVFAX,Stock,Purchase,"$15,000 ",ME,Republican,,Susan M. Collins
N/A,N/A,PDF Disclosed Filing,N/A,,,,,Richard Burr
N/A,N/A,PDF Disclosed Filing,N/A,,,,,Thomas R. Carper
Spouse,XOM,Stock,Sale (Full),"$15,000 ",KS,Republican,Integrated oil Companies,Pat Roberts
Spouse,BA,Stock,Purchase,"$15,000 ",KS,Republican,Aerospace,Pat Roberts
Spouse,BAC,Stock,Sale (Full),"$15,000 ",KS,Republican,Major Banks,Pat Roberts
Spouse,MIK,Stock,Purchase,"$15,000 ",KS,Republican,,Pat Roberts
Spouse,TJX,,Purchase,"$15,000 ",RI,Democrat,Clothing/Shoe/Accessory Stores,Sheldon Whitehouse
Child,ORCL,,Purchase,"$15,000 ",RI,Democrat,Computer Software: Prepackaged Software,Sheldon Whitehouse
Child,T,,Purchase,"$15,000 ",RI,Democrat,Telecommunications Equipment,Sheldon Whitehouse
Child,KORS,,Sale (Partial),"$15,000 ",RI,Democrat,,Sheldon Whitehouse
Child,PCAR,,Purchase,"$15,000 ",RI,Democrat,Auto Manufacturing,Sheldon Whitehouse
Child,IBM,,Sale (Partial),"$15,000 ",RI,Democrat,Computer Manufacturing,Sheldon Whitehouse
Joint,CMRE,,Purchase,"$15,000 ",RI,Democrat,Marine Transportation,Sheldon Whitehouse
Joint,PCAR,,Purchase,"$15,000 ",RI,Democrat,Auto Manufacturing,Sheldon Whitehouse
Joint,PRU,,Purchase,"$15,000 ",RI,Democrat,Life Insurance,Sheldon Whitehouse
Self,AMGN,,Purchase,"$50,000 ",RI,Democrat,Biotechnology: Biological Products (No Diagnostic Substances),Sheldon Whitehouse
Self,HYH,,Sale (Full),"$15,000 ",RI,Democrat,,Sheldon Whitehouse
Self,SSYS,,Sale (Full),"$15,000 ",RI,Democrat,Computer peripheral equipment,Sheldon Whitehouse
Self,ABBV,,Purchase,"$15,000 ",RI,Democrat,Major Pharmaceuticals,Sheldon Whitehouse
Self,KEYS,,Sale (Full),"$15,000 ",RI,Democrat,Industrial Machinery/Components,Sheldon Whitehouse
Self,T,,Purchase,"$15,000 ",RI,Democrat,Telecommunications Equipment,Sheldon Whitehouse
Self,KORS,,Sale (Partial),"$15,000 ",RI,Democrat,,Sheldon Whitehouse
Self,BEAV,,Sale (Full),"$50,000 ",RI,Democrat,,Sheldon Whitehouse
Self,M,,Purchase,"$15,000 ",RI,Democrat,Department/Specialty Retail Stores,Sheldon Whitehouse
N/A,N/A,PDF Disclosed Filing,N/A,,,,,John Hoeven
Self,PFS,,Sale (Full),"$15,000 ",PA,Republican,Savings Institutions,Patrick J. Toomey
Self,T,,Purchase,"$50,000 ",PA,Republican,Telecommunications Equipment,Patrick J. Toomey
Self,PFS,,Sale (Partial),"$15,000 ",PA,Republican,Savings Institutions,Patrick J. Toomey
Self,ESV,,Purchase,"$50,000 ",PA,Republican,,Patrick J. Toomey
Spouse,TOLLX,,Sale (Full),"$15,000 ",ME,Republican,,Susan M. Collins
Spouse,RYN,,Sale (Full),"$15,000 ",ME,Independent,Real Estate Investment Trusts,"Angus S. King, Jr."
N/A,N/A,PDF Disclosed Filing,N/A,,,,,Mark R. Warner
Spouse,MDLZ,,Sale (Full),"$100,000 ",MO,Republican,Packaged Foods,Roy Blunt
Spouse,CEA,,Sale (Partial),"$15,000 ",KS,Republican,Air Freight/Delivery Services,Pat Roberts
Spouse,KSU,,Sale (Full),"$15,000 ",KS,Republican,,Pat Roberts
Spouse,ZNGA,,Purchase,"$15,000 ",KS,Republican,EDP Services,Pat Roberts
Spouse,KSU,,Sale (Full),"$15,000 ",KS,Republican,,Pat Roberts
Spouse,BIDU,,Sale (Full),"$50,000 ",KS,Republican,"Computer Software: Programming, Data Processing",Pat Roberts
Spouse,NFLX,,Purchase,"$50,000 ",KS,Republican,Consumer Electronics/Video Chains,Pat Roberts
N/A,N/A,PDF Disclosed Filing,N/A,,,,,Benjamin L Cardin
Spouse,BTF,,Sale (Full),"$50,000 ",DE,Democrat,,Thomas R. Carper
Spouse,PNQI,,Purchase,"$15,000 ",DE,Democrat,,Thomas R. Carper
Spouse,MFCDX,,Sale (Full),"$100,000 ",ME,Republican,,Susan M. Collins
Spouse,FOXA,,Sale (Full),"$15,000 ",ME,Republican,Broadcasting,Susan M. Collins
Spouse,TWX,,Sale (Full),"$15,000 ",ME,Republican,,Susan M. Collins
Spouse,TXN,,Sale (Full),"$15,000 ",ME,Republican,Semiconductors,Susan M. Collins
Spouse,TFX,,Purchase,"$50,000 ",ME,Republican,Medical/Dental Instruments,Susan M. Collins
Spouse,SRCL,,Purchase,"$50,000 ",ME,Republican,Environmental Services,Susan M. Collins
Spouse,HSIC,,Purchase,"$15,000 ",ME,Republican,Medical Specialities,Susan M. Collins
Spouse,ROP,,Purchase,"$50,000 ",ME,Republican,Industrial Machinery/Components,Susan M. Collins
Spouse,RTN,,Sale (Full),"$15,000 ",ME,Republican,,Susan M. Collins
Spouse,PCP,,Purchase,"$50,000 ",ME,Republican,,Susan M. Collins
Spouse,MET,,Sale (Full),"$15,000 ",ME,Republican,Life Insurance,Susan M. Collins
Spouse,INTC,,Sale (Full),"$15,000 ",ME,Republican,Semiconductors,Susan M. Collins
Spouse,GILD,,Purchase,"$15,000 ",ME,Republican,Biotechnology: Biological Products (No Diagnostic Substances),Susan M. Collins
Spouse,XOM,,Purchase,"$15,000 ",ME,Republican,Integrated oil Companies,Susan M. Collins
Spouse,DD,,Purchase,"$15,000 ",ME,Republican,,Susan M. Collins
Spouse,COP,,Purchase,"$15,000 ",ME,Republican,Integrated oil Companies,Susan M. Collins
Spouse,CVX,,Sale (Full),"$15,000 ",ME,Republican,Integrated oil Companies,Susan M. Collins
Spouse,AAPL,,Purchase,"$15,000 ",ME,Republican,Computer Manufacturing,Susan M. Collins
Spouse,APH,,Purchase,"$50,000 ",ME,Republican,Electrical Products,Susan M. Collins
Spouse,AMLP,,Sale (Full),"$15,000 ",ME,Republican,,Susan M. Collins
Spouse,ALL,,Sale (Full),"$15,000 ",ME,Republican,Property-Casualty Insurers,Susan M. Collins
Spouse,T,,Sale (Full),"$15,000 ",ME,Republican,Telecommunications Equipment,Susan M. Collins
Self,NGG,,Sale (Full),"$15,000 ",MD,Democrat,Natural Gas Distribution,Benjamin L Cardin
Joint,OLN,,Sale (Full),"$15,000 ",MD,Democrat,Industrial Specialties,Benjamin L Cardin
Self,MET,,Sale (Full),"$15,000 ",MD,Democrat,Life Insurance,Benjamin L Cardin
Self,HON,,Purchase,"$250,000 ",ND,Republican,Aerospace,John Hoeven
Self,CSCO,,Purchase,"$250,000 ",ND,Republican,Computer Communications Equipment,John Hoeven
Joint,PEP,,Purchase,"$15,000 ",RI,Democrat,Beverages (Production/Distribution),Sheldon Whitehouse
Joint,T,,Sale (Partial),"$50,000 ",RI,Democrat,Telecommunications Equipment,Sheldon Whitehouse
Joint,PRU,,Purchase,"$15,000 ",RI,Democrat,Life Insurance,Sheldon Whitehouse
Joint,M,,Purchase,"$15,000 ",RI,Democrat,Department/Specialty Retail Stores,Sheldon Whitehouse
Joint,DHR,,Sale (Full),"$15,000 ",RI,Democrat,Industrial Machinery/Components,Sheldon Whitehouse
Joint,F,,Sale (Full),"$15,000 ",RI,Democrat,Auto Manufacturing,Sheldon Whitehouse
Joint,COF-PP,,Sale (Full),"$50,000 ",RI,Democrat,,Sheldon Whitehouse
Self,DHR,,Sale (Partial),"$50,000 ",RI,Democrat,Industrial Machinery/Components,Sheldon Whitehouse
Self,BABA,,Purchase,"$50,000 ",RI,Democrat,Business Services,Sheldon Whitehouse
Self,F,,Sale (Full),"$15,000 ",RI,Democrat,Auto Manufacturing,Sheldon Whitehouse
N/A,N/A,PDF Disclosed Filing,N/A,,,,,Richard Burr
N/A,N/A,PDF Disclosed Filing,N/A,,,,,Mark R. Warner
Self,PFS,,Sale (Full),"$100,000 ",PA,Republican,Savings Institutions,Patrick J. Toomey
N/A,N/A,PDF Disclosed Filing,N/A,,,,,Richard Burr
N/A,N/A,PDF Disclosed Filing,N/A,,,,,Thomas R. Carper
Self,VIXY,,Sale (Full),"$50,000 ",PA,Republican,,Patrick J. Toomey
Self,QQQ,,Purchase,"$15,000 ",RI,Democrat,,Sheldon Whitehouse
Child,SBUX,,Purchase,"$15,000 ",RI,Democrat,Restaurants,Sheldon Whitehouse
Child,SBUX,,Purchase,"$15,000 ",RI,Democrat,Restaurants,Sheldon Whitehouse
Joint,COF,,Sale (Full),"$50,000 ",RI,Democrat,Major Banks,Sheldon Whitehouse
Joint,BMY,,Purchase,"$15,000 ",RI,Democrat,Major Pharmaceuticals,Sheldon Whitehouse
Joint,CY,,Purchase,"$15,000 ",RI,Democrat,,Sheldon Whitehouse
Self,TRIP,,Purchase,"$15,000 ",RI,Democrat,"Computer Software: Programming, Data Processing",Sheldon Whitehouse
Self,UL,,Purchase,"$15,000 ",RI,Democrat,Package Goods/Cosmetics,Sheldon Whitehouse
Self,KORS,,Purchase,"$15,000 ",RI,Democrat,,Sheldon Whitehouse
Self,YUM,,Sale (Full),"$50,000 ",RI,Democrat,Restaurants,Sheldon Whitehouse
Self,M,,Purchase,"$15,000 ",RI,Democrat,Department/Specialty Retail Stores,Sheldon Whitehouse
Self,A,,Purchase,"$15,000 ",RI,Democrat,Biotechnology: Laboratory Analytical Instruments,Sheldon Whitehouse
Self,UL,,Purchase,"$15,000 ",RI,Democrat,Package Goods/Cosmetics,Sheldon Whitehouse
N/A,N/A,PDF Disclosed Filing,N/A,,,,,Richard Burr
Self,CDK,,Exchange,"$50,000 ",ND,Republican,Business Services,John Hoeven
Self,AJG,,Purchase,"$250,000 ",ND,Republican,Specialty Insurers,John Hoeven
Self,CMI,,Purchase,"$250,000 ",ND,Republican,Construction/Ag Equipment/Trucks,John Hoeven
Self,BA,,Sale (Full),"$250,000 ",ND,Republican,Aerospace,John Hoeven
Self,ABBV,,Sale (Full),"$250,000 ",ND,Republican,Major Pharmaceuticals,John Hoeven
Self,SBUX,,Purchase,"$250,000 ",ND,Republican,Restaurants,John Hoeven
N/A,N/A,PDF Disclosed Filing,N/A,,,,,Thomas R. Carper
Spouse,AAPL,,Sale (Full),"$15,000 ",KS,Republican,Computer Manufacturing,Pat Roberts
Spouse,AAPL,,Purchase,"$15,000 ",KS,Republican,Computer Manufacturing,Pat Roberts
Spouse,NFLX,,Purchase,"$50,000 ",KS,Republican,Consumer Electronics/Video Chains,Pat Roberts
Spouse,AAPL,,Purchase,"$15,000 ",KS,Republican,Computer Manufacturing,Pat Roberts
Spouse,NFLX,,Purchase,"$50,000 ",KS,Republican,Consumer Electronics/Video Chains,Pat Roberts
Spouse,NFLX,,Purchase,"$50,000 ",KS,Republican,Consumer Electronics/Video Chains,Pat Roberts
N/A,N/A,PDF Disclosed Filing,N/A,,,,,Mark R. Warner
Self,BX,,Purchase,"$250,000 ",ND,Republican,Investment Managers,John Hoeven
Self,EL,,Purchase,"$250,000 ",ND,Republican,Package Goods/Cosmetics,John Hoeven
Self,YUM,,Purchase,"$100,000 ",ND,Republican,Restaurants,John Hoeven
Self,PEP,,Purchase,"$250,000 ",ND,Republican,Beverages (Production/Distribution),John Hoeven
Joint,NEE,,Sale (Full),"$50,000 ",RI,Democrat,Electric Utilities: Central,Sheldon Whitehouse
Joint,SLB,,Sale (Full),"$50,000 ",RI,Democrat,Oilfield Services/Equipment,Sheldon Whitehouse
Joint,NOV,,Sale (Full),"$50,000 ",RI,Democrat,Metal Fabrications,Sheldon Whitehouse
Joint,HON,,Sale (Partial),"$50,000 ",RI,Democrat,Aerospace,Sheldon Whitehouse
Joint,ESS,,Sale (Partial),"$50,000 ",RI,Democrat,Real Estate Investment Trusts,Sheldon Whitehouse
Child,BMY,,Purchase,"$15,000 ",RI,Democrat,Major Pharmaceuticals,Sheldon Whitehouse
Child,CVS,,Purchase,"$15,000 ",RI,Democrat,Medical/Nursing Services,Sheldon Whitehouse
Child,CY,,Purchase,"$15,000 ",RI,Democrat,,Sheldon Whitehouse
Child,SLB,,Sale (Full),"$50,000 ",RI,Democrat,Oilfield Services/Equipment,Sheldon Whitehouse
Child,ETN,,Purchase,"$15,000 ",RI,Democrat,Industrial Machinery/Components,Sheldon Whitehouse
Spouse,HYT,,Purchase,"$15,000 ",RI,Democrat,Finance Companies,Sheldon Whitehouse
Joint,CY,,Purchase,"$15,000 ",RI,Democrat,,Sheldon Whitehouse
Self,VZ,,Purchase,"$15,000 ",RI,Democrat,Telecommunications Equipment,Sheldon Whitehouse
Self,PANW,,Purchase,"$15,000 ",RI,Democrat,Computer peripheral equipment,Sheldon Whitehouse
Self,EL,,Purchase,"$15,000 ",RI,Democrat,Package Goods/Cosmetics,Sheldon Whitehouse
Self,ISIS,,Purchase,"$15,000 ",RI,Democrat,,Sheldon Whitehouse
Self,TU,,Purchase,"$15,000 ",RI,Democrat,,Sheldon Whitehouse
Self,AIG,,Purchase,"$15,000 ",RI,Democrat,Property-Casualty Insurers,Sheldon Whitehouse
Self,CY,,Purchase,"$15,000 ",RI,Democrat,,Sheldon Whitehouse
Self,SLB,,Sale (Full),"$50,000 ",RI,Democrat,Oilfield Services/Equipment,Sheldon Whitehouse
Self,APA,,Sale (Full),"$100,000 ",RI,Democrat,Oil & Gas Production,Sheldon Whitehouse
N/A,N/A,PDF Disclosed Filing,N/A,,,,,Richard Burr
Joint,FEYE,,Purchase,"$15,000 ",RI,Democrat,Computer peripheral equipment,Jack Reed
Self,FEYE,,Purchase,"$15,000 ",RI,Democrat,Computer peripheral equipment,Jack Reed
Joint,NXPI,,Purchase,"$15,000 ",RI,Democrat,Semiconductors,Jack Reed
Self,NXPI,,Purchase,"$15,000 ",RI,Democrat,Semiconductors,Jack Reed
Self,IJH,,Sale (Partial),"$15,000 ",PA,Republican,,Patrick J. Toomey
Self,RSP,,Purchase,"$15,000 ",PA,Republican,,Patrick J. Toomey
Self,IDV,,Sale (Partial),"$50,000 ",PA,Republican,,Patrick J. Toomey
Self,IXP,,Purchase,"$50,000 ",PA,Republican,,Patrick J. Toomey
Self,SDY,,Purchase,"$50,000 ",PA,Republican,,Patrick J. Toomey
Self,AMLP,,Purchase,"$15,000 ",PA,Republican,,Patrick J. Toomey
Self,DWX,,Sale (Partial),"$50,000 ",PA,Republican,,Patrick J. Toomey
Self,ILF,,Purchase,"$15,000 ",PA,Republican,,Patrick J. Toomey
Self,EPP,,Sale (Partial),"$15,000 ",PA,Republican,,Patrick J. Toomey
Self,NKE,,Sale (Full),"$15,000 ",NJ,Democrat,Shoe Manufacturing,Cory A Booker
Self,IRM,,Sale (Full),"$15,000 ",NJ,Democrat,Real Estate Investment Trusts,Cory A Booker
Self,IBM,,Sale (Full),"$15,000 ",NJ,Democrat,Computer Manufacturing,Cory A Booker
Self,FB,,Sale (Full),"$15,000 ",NJ,Democrat,"Computer Software: Programming, Data Processing",Cory A Booker
Self,AMZN,,Sale (Full),"$15,000 ",NJ,Democrat,Catalog/Specialty Distribution,Cory A Booker
Self,AAPL,,Sale (Full),"$15,000 ",NJ,Democrat,Computer Manufacturing,Cory A Booker
Self,DISH,,Sale (Full),"$15,000 ",NJ,Democrat,Telecommunications Equipment,Cory A Booker
Self,AMT,,Sale (Full),"$100,000 ",NJ,Democrat,Real Estate Investment Trusts,Cory A Booker
Self,EBAY,,Sale (Full),"$15,000 ",NJ,Democrat,Business Services,Cory A Booker
Self,IRM,,Sale (Full),"$15,000 ",NJ,Democrat,Real Estate Investment Trusts,Cory A Booker
Self,NFLX,,Sale (Full),"$50,000 ",NJ,Democrat,Consumer Electronics/Video Chains,Cory A Booker
N/A,N/A,PDF Disclosed Filing,N/A,,,,,Thomas R. Carper
Spouse,KSU,,Sale (Full),"$50,000 ",KS,Republican,,Pat Roberts
Spouse,COST,,Sale (Full),"$15,000 ",KS,Republican,Department/Specialty Retail Stores,Pat Roberts
Spouse,TWTR,,Sale (Partial),"$15,000 ",KS,Republican,,Pat Roberts
Spouse,BAC,,Sale (Partial),"$15,000 ",KS,Republican,Major Banks,Pat Roberts
Spouse,AAPL,,Sale (Full),"$50,000 ",KS,Republican,Computer Manufacturing,Pat Roberts
Joint,CELG,,Purchase,"$15,000 ",RI,Democrat,,Jack Reed
Self,CELG,,Purchase,"$15,000 ",RI,Democrat,,Jack Reed
Joint,MCHP,,Sale (Partial),"$50,000 ",RI,Democrat,Semiconductors,Sheldon Whitehouse
Joint,VOD,,Sale (Full),"$15,000 ",RI,Democrat,Telecommunications Equipment,Sheldon Whitehouse
Joint,DE,,Sale (Full),"$15,000 ",RI,Democrat,Industrial Machinery/Components,Sheldon Whitehouse
Joint,MDP,,Sale (Full),"$50,000 ",RI,Democrat,,Sheldon Whitehouse
Self,QLIK,,Purchase,"$15,000 ",RI,Democrat,,Sheldon Whitehouse
Self,PANW,,Purchase,"$15,000 ",RI,Democrat,Computer peripheral equipment,Sheldon Whitehouse
Self,LNKD,,Sale (Full),"$50,000 ",RI,Democrat,,Sheldon Whitehouse
Self,VOD,,Sale (Full),"$50,000 ",RI,Democrat,Telecommunications Equipment,Sheldon Whitehouse
Self,AXP,,Purchase,"$15,000 ",RI,Democrat,Finance: Consumer Services,Sheldon Whitehouse
Self,UL,,Purchase,"$15,000 ",RI,Democrat,Package Goods/Cosmetics,Sheldon Whitehouse
Self,KORS,,Purchase,"$15,000 ",RI,Democrat,,Sheldon Whitehouse
Self,GPRO,,Purchase,"$15,000 ",RI,Democrat,Industrial Machinery/Components,Sheldon Whitehouse
Spouse,RYAM,,Sale (Full),"$15,000 ",ME,Independent,Industrial Specialties,"Angus S. King, Jr."
Self,LGP,,Sale (Full),"$50,000 ",PA,Republican,,Patrick J. Toomey
Spouse,LNT,,Sale (Full),"$15,000 ",ME,Republican,Power Generation,Susan M. Collins
Spouse,ARE,,Sale (Full),"$15,000 ",ME,Republican,Real Estate Investment Trusts,Susan M. Collins
Spouse,BUD,,Sale (Full),"$15,000 ",ME,Republican,Beverages (Production/Distribution),Susan M. Collins
Spouse,AMT,,Purchase,"$15,000 ",ME,Republican,Real Estate Investment Trusts,Susan M. Collins
Spouse,BIIB,,Sale (Full),"$15,000 ",ME,Republican,Biotechnology: Biological Products (No Diagnostic Substances),Susan M. Collins
